origin_id,country_code,country_de,country_fr,country_en,region_canonical,region_de,region_fr,region_en,appellation_canonical,record_level,appellation_type,legal_scheme,legal_status,source_authority,source_url,legal_basis_url,validated_on,auction_lots_observed,notes_de,notes_fr,notes_en
FR-REG-RHONE-VALLEY,FR,Frankreich,France,France,Rhône Valley,Rhonetal,Vallée du Rhône,Rhône Valley,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,12952,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-REG-RIBEAUVILLE,FR,Frankreich,France,France,Ribeauvillé,Ribeauvillé,Ribeauvillé,Ribeauvillé,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,793,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-REG-RIQUEWIHR,FR,Frankreich,France,France,Riquewihr,Riquewihr,Riquewihr,Riquewihr,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,184,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-REG-ROUSSILLON,FR,Frankreich,France,France,Roussillon,Roussillon,Roussillon,Roussillon,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,1,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-ORI-SAVOIE,FR,Frankreich,France,France,Savoie,Savoie,Savoie,Savoie,Savoie,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,75,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-REG-SUD-OUEST,FR,Frankreich,France,France,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,8,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-ORI-CAHORS,FR,Frankreich,France,France,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Cahors,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,254,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTES-DE-GASCOGNE,FR,Frankreich,France,France,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Côtes de Gascogne,appellation,IGP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,83,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-JURANCON,FR,Frankreich,France,France,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Jurançon,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,61,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-MADIRAN,FR,Frankreich,France,France,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Madiran,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,89,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-REG-TURCKHEIM,FR,Frankreich,France,France,Turckheim,Turckheim,Turckheim,Turckheim,,region,Wine region (not asserted as protected appellation),AOC/AOP or IGP,regional_reference_only,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,247,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
FR-ORI-ARDECHE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Ardèche,appellation,IGP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,46,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-BEAUMES-DE-VENISE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Beaumes-de-Venise,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,30,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-CAIRANNE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Cairanne,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,59,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-CHATEAUNEUF-DU-PAPE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Châteauneuf-du-Pape,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,7780,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COLLINES-RHODANIENNES,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Collines Rhodaniennes,appellation,IGP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,122,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-CONDRIEU,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Condrieu,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,564,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-CORNAS,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Cornas,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,1477,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTE-ROTIE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Côte-Rôtie,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,4287,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTEAUX-DU-LYONNAIS,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Coteaux du Lyonnais,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,11,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTES-DU-RHONE,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Côtes du Rhône,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,3195,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTES-DU-RHONE-VILLAGES-ROAIX,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Côtes du Rhône Villages Roaix,legal_subdesignation,AOC/AOP geographical denomination,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,10,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTES-DU-RHONE-VILLAGES-VISAN,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Côtes du Rhône Villages Visan,legal_subdesignation,AOC/AOP geographical denomination,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,1,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
FR-ORI-COTES-DU-VIVARAIS,FR,Frankreich,France,France,Vallée du Rhône,Rhonetal,Vallée du Rhône,Rhône Valley,Côtes du Vivarais,appellation,AOC/AOP,AOC/AOP or IGP,protected_current,INAO and European Commission,https://www.inao.gouv.fr/,https://ec.europa.eu/agriculture/eambrosia/geographical-indications-register/,2026-09-07,46,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
